name,lat,lon,str
HJ'S COFFEE SHOP 38-01 ASTORIA BOULEVARD New York NY 11103,40.7696211,-73.9104902,"{lng=-73.9104902, lat=40.76962109999999}"
SUSHI YU JAPANESE RESTAURANT 214 PROSPECT PARK WEST New York NY 11215,40.660345,-73.980682,"{lng=-73.980682, lat=40.660345}"
BAY RIDGE DINER 8017 5 AVENUE New York NY 11209,40.6212119,-74.0329499,"{lng=-74.03294989999999, lat=40.6212119}"
GUANG MING 1764 1 AVENUE New York NY 10128,40.7826039,-73.9506774,"{lng=-73.9506774, lat=40.7826039}"
SUPER TASTE 26 ELDRIDGE STREET New York NY 10002,40.7150682,-73.9933339,"{lng=-73.9933339, lat=40.7150682}"
FALAFEL EXPRESS 1406 MADISON AVENUE New York NY 10029,40.7881659,-73.9536856,"{lng=-73.9536856, lat=40.7881659}"
BAGEL EXPRESS 347 LEXINGTON AVENUE New York NY 10016,40.7498255,-73.9769115,"{lng=-73.9769115, lat=40.7498255}"
HEAVENLY BAMBOO RESTAURANT 10 EAST 39 STREET New York NY 10016,40.74727,-73.9800645,"{lng=-73.9800645, lat=40.74727}"
INSOMNIA COOKIES 1579 2 AVENUE New York NY 10028,40.7766412,-73.9521468,"{lng=-73.9521468, lat=40.77664120000001}"
GENNARO'S -- COUNTRY LANES 1600 HYLAN BOULEVARD New York NY 10305,40.588878,-74.08873,"{lng=-74.08873, lat=40.588878}"
DUCALE RESTAURANT 1253 150 STREET New York NY 11357,40.7850656,-73.8124984,"{lng=-73.8124984, lat=40.7850656}"
NEW KIM'S CHINESE FOOD 242-22 MERRICK BOULEVARD New York NY 11422,40.6738825,-73.7315287,"{lng=-73.7315287, lat=40.6738825}"
AMAZE FUSION LOUNGE 694 3 AVENUE New York NY 10017,40.7519846,-73.9697795,"{lng=-73.9697795, lat=40.7519846}"
SILVER PALACE 3846 BROADWAY New York NY 10032,40.8361874,-73.9431966,"{lng=-73.9431966, lat=40.8361874}"
RANDY'S PHENOMENAL EATS 602 NOSTRAND AVENUE New York NY 11216,40.6780261,-73.9499706,"{lng=-73.9499706, lat=40.6780261}"
SUBWAY 316 EAST KINGSBRIDGE ROAD New York NY 10458,40.8642751,-73.891754,"{lng=-73.89175399999999, lat=40.8642751}"
YUMMY THAI 4959 BROADWAY New York NY 10034,40.8681546,-73.9206199,"{lng=-73.92061989999999, lat=40.8681546}"
Crown Fried Chicken 3633 BROADWAY New York NY 10031,40.8294816,-73.9485772,"{lng=-73.9485772, lat=40.8294816}"
LA ESTANCIA RESTAURANT 42-11 102 STREET New York NY 11368,40.7506343,-73.8477874,"{lng=-73.8477874, lat=40.7506343}"
DUN-WELL DOUGHNUTS 222 MONTROSE AVENUE New York NY 11206,40.7074134,-73.9402643,"{lng=-73.9402643, lat=40.7074134}"
COFFEE SHOP 28 WEST 32 STREET New York NY 10001,40.7536854,-73.9991637,"{lng=-73.9991637, lat=40.75368539999999}"
JACOB'S PICKLES 509 AMSTERDAM AVENUE New York NY 10024,40.7859464,-73.9741874,"{lng=-73.97418739999999, lat=40.7859464}"
EAST MEETS WEST 65-07 WOODHAVEN BOULEVARD New York NY 11374,40.719887,-73.864572,"{lng=-73.864572, lat=40.71988700000001}"
ALGONQUIN HOTEL 59 WEST 44 STREET New York NY 10036,40.7602619,-73.9932872,"{lng=-73.9932872, lat=40.7602619}"
KENNEDY CHICKEN & GYROS 158 NAGLE AVENUE New York NY 10040,40.8616506,-73.9252218,"{lng=-73.9252218, lat=40.8616506}"
LIA COFFEE SHOP AND DELI 1176 GARRISON AVENUE New York NY 10474,40.8205255,-73.8880176,"{lng=-73.88801760000001, lat=40.8205255}"
PIE FACE 1691 BROADWAY New York NY 10019,40.759011,-73.9844722,"{lng=-73.9844722, lat=40.759011}"
CHARLOTTE PATISSERIE 596 MANHATTAN AVENUE New York NY 11222,40.7231183,-73.9501795,"{lng=-73.95017949999999, lat=40.7231183}"
JUICE HUGGER 85 ROGERS AVENUE New York NY 11216,40.674673,-73.95264,"{lng=-73.95264, lat=40.674673}"
PRONTO PIZZA 2935 VETERANS ROAD New York NY 10309,40.5276695,-74.2314267,"{lng=-74.2314267, lat=40.52766949999999}"
LA FLACA COFFEE SHOP RESTAURANT AND BAR 4217 102 STREET New York NY 11368,40.7506343,-73.8477874,"{lng=-73.8477874, lat=40.7506343}"
WONG GOOD HAND PULL NOODLE 5924 8 AVENUE New York NY 11220,40.6385229,-74.0153231,"{lng=-74.0153231, lat=40.6385229}"
THE ORIGINAL SOUPMAN 259 WEST 55 STREET New York NY 10019,40.7686973,-73.9918181,"{lng=-73.9918181, lat=40.7686973}"
PEKING CHINESE RESTAURANT 141-06 NORTHERN BOULEVARD New York NY 11354,40.7643257,-73.8255867,"{lng=-73.8255867, lat=40.7643257}"
OVI'S PLACE 2925 AVENUE H New York NY 11210,40.6316677,-73.9479859,"{lng=-73.94798589999999, lat=40.6316677}"
DAVIDSTEA 1124 3 AVENUE New York NY 10065,40.7645239,-73.9624327,"{lng=-73.96243270000001, lat=40.7645239}"
ZEUS LOUNGE 1793 JEROME AVENUE New York NY 10453,40.8492584,-73.9114933,"{lng=-73.9114933, lat=40.8492584}"
HALE & HEARTY 111 FULTON STREET New York NY 10038,40.7099922,-74.0068953,"{lng=-74.0068953, lat=40.70999219999999}"
CRUMBS BAKE SHOP 90-15 QUEENS BOULEVARD New York NY 11373,40.737975,-73.8801301,"{lng=-73.8801301, lat=40.737975}"
RIQUISIMO CAFE BAKERY 6929 QUEENS BOULEVARD New York NY 11377,40.7401963,-73.8951445,"{lng=-73.89514450000001, lat=40.7401963}"
FRESH TORTILLAS & TACO 78 VICTORY BOULEVARD New York NY 10301,40.637893,-74.079136,"{lng=-74.07913599999999, lat=40.637893}"
LE BISTRO D'A COTE 1590 1 AVENUE New York NY 10028,40.7766412,-73.9521468,"{lng=-73.9521468, lat=40.77664120000001}"
GRAND EVERGREEN CHINESE FOOD 13106 ROCKAWAY BOULEVARD New York NY 11420,40.674598,-73.807135,"{lng=-73.807135, lat=40.674598}"
CHINA TASTE 1570 2 AVENUE New York NY 10028,40.7766412,-73.9521468,"{lng=-73.9521468, lat=40.77664120000001}"
F.OTTOMANELLI BURGERS & BELGIUM FRIES 6015 WOODSIDE AVENUE New York NY 11377,40.7450988,-73.903829,"{lng=-73.90382900000002, lat=40.7450988}"
BROOKLYN WOK SHOP 182 NORTH 10 STREET New York NY 11211,40.7093358,-73.9565551,"{lng=-73.9565551, lat=40.7093358}"
KENTUCKY FRIED CHICKEN 1922 3 AVENUE New York NY 10029,40.7916407,-73.9447994,"{lng=-73.9447994, lat=40.79164069999999}"
CHEN WON DIM SUM & BAKERY 2480 86 STREET New York NY 11214,40.6042332,-74.0025999,"{lng=-74.00259989999999, lat=40.6042332}"
WAH MING HOUSE CHINESE RESTAURAN 3423 FULTON STREET New York NY 11208,40.6846699,-73.869385,"{lng=-73.869385, lat=40.6846699}"
NONNA'S PIZZERIA & RESTAURANT 22-30 154 STREET New York NY 11357,40.7850656,-73.8124984,"{lng=-73.8124984, lat=40.7850656}"
EL AGUILA 1634 LEXINGTON AVENUE New York NY 10029,40.7905885,-73.9477009,"{lng=-73.9477009, lat=40.7905885}"
CHOP'T CREATIVE SALAD COMPANY 80 PINE STREET New York NY 10005,40.7060543,-74.0067021,"{lng=-74.0067021, lat=40.7060543}"
JUVENTINO 370 FIFTH AVENUE New York NY 11215,40.6715,-73.984728,"{lng=-73.98472799999999, lat=40.67149999999999}"
7TH GEAR BAR 18-32 COLLEGE POINT BOULEVARD New York NY 11356,40.782238,-73.846187,"{lng=-73.846187, lat=40.782238}"
CABO RESTAURANT 96 PAGE AVENUE New York NY 10309,40.5218679,-74.2350582,"{lng=-74.2350582, lat=40.5218679}"
KENTUCKY FRIED CHICKEN 14004 QUEENS BOULEVARD New York NY 11435,40.7082249,-73.8182106,"{lng=-73.8182106, lat=40.7082249}"
KENTUCKY FRIED CHICKEN 1667 PITKIN AVENUE New York NY 11212,40.669741,-73.911833,"{lng=-73.911833, lat=40.66974099999999}"
KENTUCKY FRIED CHICKEN 666 BUSHWICK AVENUE New York NY 11221,40.6970398,-73.932454,"{lng=-73.93245399999999, lat=40.6970398}"
THE FIFTH ESTATE 506 5 AVENUE New York NY 11215,40.6681669,-73.9800645,"{lng=-73.9800645, lat=40.6681669}"
BLISS 46 BISTRO 43-46 46 STREET New York NY 11104,40.7448741,-73.9198161,"{lng=-73.91981609999999, lat=40.7448741}"
JJ'S JAMAICAN RESTAURANT 711 FLATBUSH AVENUE New York NY 11225,40.655838,-73.95958,"{lng=-73.95958, lat=40.655838}"
JOSHUE Deli & Juice Bar 173 WEST BURNSIDE AVENUE New York NY 10453,40.8539844,-73.9146457,"{lng=-73.91464570000001, lat=40.8539844}"
BISOUX RESTAURANT NKA LAGUARDIA AIRPORT New York NY 11369,40.7659246,-73.8683697,"{lng=-73.86836970000002, lat=40.7659246}"
CRUMBS BAKESHOP 109 MONTAGUE STREET New York NY 11201,40.6952199,-73.9951009,"{lng=-73.9951009, lat=40.6952199}"
SUPER SKYWAY RESTAURANT 2032 BATH AVENUE New York NY 11214,40.6006,-74.000779,"{lng=-74.000779, lat=40.6006}"
NARUTO RAMEN 276L 5 AVENUE New York NY 11215,40.6681669,-73.9800645,"{lng=-73.9800645, lat=40.6681669}"
CAFE GOURMAND 548 LINCOLN AVE New York NY 10306,40.571929,-74.095225,"{lng=-74.095225, lat=40.571929}"
KOTOBUKI 56 3 AVENUE New York NY 10003,40.7322535,-73.9874105,"{lng=-73.9874105, lat=40.7322535}"
NABLUS SWEETS 6812 5 AVENUE New York NY 11220,40.6385229,-74.0153231,"{lng=-74.0153231, lat=40.6385229}"
NEW HONG CHEONG RESTAURANT 143 GREENE AVENUE New York NY 11238,40.6868287,-73.9663191,"{lng=-73.96631909999999, lat=40.6868287}"
CRAWFORDS 19421944 CONEY ISLAND AVENUE New York NY 11223,40.5982958,-73.9611846,"{lng=-73.9611846, lat=40.5982958}"
HOMBRES LOUNGE 8528 37 AVENUE New York NY 11372,40.7527924,-73.8801301,"{lng=-73.8801301, lat=40.7527924}"
SUBWAY 4 METROTECH CENTER STREET New York NY 11201,40.6986772,-73.9859414,"{lng=-73.9859414, lat=40.6986772}"
UNCLE BARRY'S 58 5 AVENUE New York NY 11217,40.6830069,-73.9800645,"{lng=-73.9800645, lat=40.6830069}"
ANDRE'S HUNGARIAN STRUDELS & PASTRIES 1049 1 AVENUE New York NY 10022,40.7593941,-73.9697795,"{lng=-73.9697795, lat=40.7593941}"
EL PACHANGON III RESTAURANT & BAR 125-15 JAMAICA AVENUE New York NY 11418,40.701346,-73.8251389,"{lng=-73.8251389, lat=40.701346}"
MINA'S PIZZA 198-19 HOLLIS AVENUE New York NY 11412,40.706525,-73.758987,"{lng=-73.75898699999999, lat=40.706525}"
TOST CAFE 44-62 21 STREET New York NY 11101,40.7443091,-73.9418603,"{lng=-73.9418603, lat=40.7443091}"
DAY BREAK CAFE RESTAURANT 45-01 34 AVENUE New York NY 11101,40.7443091,-73.9418603,"{lng=-73.9418603, lat=40.7443091}"
THE GREEN DOOR 600 WEST 57 STREET New York NY 10019,40.7686973,-73.9918181,"{lng=-73.9918181, lat=40.7686973}"
TOP TACO & TOP CHINA 1654 SHEEPSHEAD BAY ROAD New York NY 11235,40.586478,-73.952643,"{lng=-73.952643, lat=40.586478}"
YI ZHANG FISHBALL 9 ELDRIDGE STREET New York NY 10002,40.7146718,-73.9939727,"{lng=-73.9939727, lat=40.7146718}"
N.Y. TRACKS CAFE 1556 RALPH AVENUE New York NY 11236,40.6390564,-73.9193702,"{lng=-73.9193702, lat=40.6390564}"
HONG KONG EXPRESS 989 WYCKOFF AVENUE New York NY 11385,40.6961978,-73.9047528,"{lng=-73.9047528, lat=40.6961978}"
SIX HAPPINESS CHINESE RESTAURANT 1378 CROSBY AVENUE New York NY 10461,40.8405639,-73.8296408,"{lng=-73.82964079999999, lat=40.8405639}"
CENTRO VIVA FELIZ 780 LYDIG AVENUE New York NY 10462,40.8543621,-73.8645274,"{lng=-73.8645274, lat=40.8543621}"
CARMINE'S ORIGINAL PIZZA 93 NORMAN AVENUE New York NY 11222,40.7255068,-73.9515389,"{lng=-73.9515389, lat=40.7255068}"
Mr Chang's Restaurant 5424 CHURCH AVENUE New York NY 11203,40.6524115,-73.9257179,"{lng=-73.9257179, lat=40.6524115}"
CHINA WOK KITCHEN 63 AVENUE D New York NY 10009,40.722159,-73.977478,"{lng=-73.97747799999999, lat=40.722159}"
NEW HAW HING GARDEN 12519 ROCKAWAY BOULEVARD New York NY 11420,40.675576,-73.812119,"{lng=-73.812119, lat=40.675576}"
SHANGHAI RESTAURANT 854 FRANKLIN AVENUE New York NY 11225,40.6690627,-73.958839,"{lng=-73.958839, lat=40.6690627}"
HAIR OF THE DOG 168 ORCHARD STREET New York NY 10002,40.7211971,-73.9883848,"{lng=-73.98838479999999, lat=40.7211971}"
GUYS COMMUNITY STORE 777 SEAVIEW AVENUE New York NY 10305,40.582822,-74.078663,"{lng=-74.07866299999999, lat=40.582822}"
LOBSTER BOAT RESTAURANT 11 MOTT STREET New York NY 10013,40.7140481,-73.9989528,"{lng=-73.9989528, lat=40.7140481}"
CARIBBEAN CABANA RESTAURANT & LOUNGE 116-02 JAMAICA AVENUE New York NY 11418,40.6990182,-73.8331979,"{lng=-73.8331979, lat=40.6990182}"
VILLA ELBA CATERING 1710 UNIVERSITY AVENUE New York NY 10453,40.8484856,-73.9180174,"{lng=-73.9180174, lat=40.8484856}"
THE BAGEL MARKET 106 7 AVENUE New York NY 11215,40.6681669,-73.9800645,"{lng=-73.9800645, lat=40.6681669}"
C & J II JAMAICAN RESTAURANT & BAKERY 875 FLATBUSH AVENUE New York NY 11226,40.6507223,-73.9587916,"{lng=-73.9587916, lat=40.65072230000001}"
GREGORYS COFFEE 551 7 AVENUE New York NY 10018,40.755322,-73.9932872,"{lng=-73.9932872, lat=40.755322}"
PINPOLLO 32-39 JUNCTION BOULEVARD New York NY 11369,40.757581,-73.873729,"{lng=-73.873729, lat=40.75758099999999}"
MCDONALD'S 26 BOWERY STREET New York NY 10013,40.714946,-73.997283,"{lng=-73.997283, lat=40.714946}"
ANGELOS PIZZA & DELI 3219 GREENPOINT AVENUE New York NY 11101,40.735424,-73.935705,"{lng=-73.935705, lat=40.73542399999999}"
MCDONALD'S 167 CHAMBERS STREET New York NY 10007,40.7161841,-74.0106828,"{lng=-74.0106828, lat=40.71618410000001}"
CHIPOTLE MEXICAN GRILL 405 6 AVENUE New York NY 10014,40.7366138,-74.0094471,"{lng=-74.0094471, lat=40.7366138}"
NEW CHEN'S GARDEN 1547 ARTHUR KILL ROAD New York NY 10312,40.562981,-74.191682,"{lng=-74.191682, lat=40.562981}"
LITTLE MUENSTER 100 STANTON STREET New York NY 10002,40.7213779,-73.9879345,"{lng=-73.9879345, lat=40.7213779}"
RED HOUSE ASIAN FUSION 192-03 UNION TURNPIKE New York NY 11366,40.7300347,-73.7784205,"{lng=-73.7784205, lat=40.7300347}"
XIANG GARDEN 401 AVENUE P New York NY 11223,40.6088644,-73.9726952,"{lng=-73.97269519999999, lat=40.6088644}"
HOMESTYLE FOOD SERVICES (ST. BARNABAS HIGH SCHOOL) 413 EAST 241 STREET New York NY 10470,40.8990767,-73.8683697,"{lng=-73.86836970000002, lat=40.89907669999999}"
ICE CREAM CENTER & CAFE 4511 13 AVENUE New York NY 11219,40.6310753,-73.9976946,"{lng=-73.9976946, lat=40.6310753}"
BUNGALO 32-03 BROADWAY New York NY 11106,40.7616841,-73.9242556,"{lng=-73.9242556, lat=40.7616841}"
VIPA THAI CUISINE 278 SMITH STREET New York NY 11231,40.682476,-73.9935331,"{lng=-73.9935331, lat=40.682476}"
ABU'S HOMESTYLE BAKERY 1184 FULTON STREET New York NY 11216,40.6805274,-73.9537123,"{lng=-73.95371229999999, lat=40.6805274}"
PRET A MANGER 350 HUDSON STREET New York NY 10014,40.7277032,-74.0070612,"{lng=-74.0070612, lat=40.7277032}"
COMMONS CAFE 2 TELEPORT DRIVE New York NY 10311,40.606198,-74.179561,"{lng=-74.17956099999999, lat=40.606198}"
SUNNYSIDE TACO 4222 GREENPOINT AVENUE New York NY 11104,40.7406067,-73.9223315,"{lng=-73.9223315, lat=40.7406067}"
NORTH END GRILL 102 NORTH END AVENUE New York NY 10282,40.7167028,-74.0152027,"{lng=-74.0152027, lat=40.7167028}"
"BISOUS, CIAO. 101 STANTON STREET New York NY 10002",40.7211418,-73.9879931,"{lng=-73.9879931, lat=40.7211418}"
SHENG XING CHINESE RESTAURANT 318 CORTELYOU ROAD New York NY 11218,40.6382024,-73.9757995,"{lng=-73.9757995, lat=40.6382024}"
CAFE MADELINE 1603 CORTELYOU ROAD New York NY 11226,40.641881,-73.96339,"{lng=-73.96338999999999, lat=40.641881}"
SOTTO 13 140 WEST 13 STREET New York NY 10011,40.7464969,-74.0094471,"{lng=-74.0094471, lat=40.7464969}"
ROLL AND GO $1 PIZZA 386 CANAL STREET New York NY 10013,40.7213215,-74.0049883,"{lng=-74.0049883, lat=40.72132149999999}"
HAPPY JOY 760 10 AVENUE New York NY 10019,40.7686973,-73.9918181,"{lng=-73.9918181, lat=40.7686973}"
SUBWAY 118-14 JAMAICA AVENUE New York NY 11418,40.699697,-73.831159,"{lng=-73.831159, lat=40.69969700000001}"
PIZZA DON PIZZA 75-04 ROOSEVELT AVENUE New York NY 11372,40.7469452,-73.890357,"{lng=-73.890357, lat=40.7469452}"
LAO BEI FANG DUMPLING & HAND-DRAWN NOODLE HOUSE 8305 BROADWAY New York NY 11373,40.741132,-73.879568,"{lng=-73.87956799999999, lat=40.741132}"
PITOPIA 1369 BROADWAY New York NY 10018,40.7521724,-73.9878068,"{lng=-73.9878068, lat=40.7521724}"
JOE JOE PIZZERIA 739 HENDERSON AVENUE New York NY 10310,40.637265,-74.117104,"{lng=-74.117104, lat=40.637265}"
MORINI 218 LAFAYETTE STREET New York NY 10012,40.721993,-73.997789,"{lng=-73.997789, lat=40.721993}"
LUCKY STAR CHINESE RESTURANT 6415 20 AVENUE New York NY 11204,40.6195067,-73.9859414,"{lng=-73.9859414, lat=40.6195067}"
RETRO FITNESS 2965 VETERANS ROAD WEST New York NY 10309,40.5274667,-74.2340724,"{lng=-74.2340724, lat=40.5274667}"
SAMURAI SUSHI 1709 86 STREET New York NY 11214,40.6042332,-74.0025999,"{lng=-74.00259989999999, lat=40.6042332}"
FUEL ENERGY GRILL 112 WEST 38 STREET New York NY 10018,40.755322,-73.9932872,"{lng=-73.9932872, lat=40.755322}"
GIOVANNI'S 80 WEST FORDHAM ROAD New York NY 10468,40.8626469,-73.9044242,"{lng=-73.9044242, lat=40.8626469}"
KINGS PIZZA 916 FULTON STREET New York NY 11238,40.6827294,-73.964367,"{lng=-73.964367, lat=40.6827294}"
CHIKURIN 97-09 64 AVENUE New York NY 11374,40.7255722,-73.8624893,"{lng=-73.8624893, lat=40.72557219999999}"
FISHERMAN'S COVE 1122 EASTERN PARKWAY New York NY 11213,40.6687477,-73.9312135,"{lng=-73.9312135, lat=40.6687477}"
BT3 BAR 4 PENN PLAZA New York NY 10001,40.7508707,-73.9942661,"{lng=-73.99426609999999, lat=40.7508707}"
KENNEDY CHICKEN & BISCUIT 4652 3 AVENUE New York NY 10458,40.8621792,-73.88601,"{lng=-73.88601, lat=40.8621792}"
YUMMY SUSHI 1758 1 AVENUE New York NY 10128,40.7826039,-73.9506774,"{lng=-73.9506774, lat=40.7826039}"
TRI TIP GRILL 89 EAST 42 STREET New York NY 10017,40.7519846,-73.9697795,"{lng=-73.9697795, lat=40.7519846}"
LEVAIN BAKERY 2167 FREDERICK DOUGLAS BOULEVARD New York NY 10026,40.7791427,-73.9879522,"{lng=-73.9879522, lat=40.7791427}"
OAK & IRON 147 FRANKLIN STREET New York NY 11222,40.743454,-73.6916339,"{lng=-73.6916339, lat=40.743454}"
JAI DEE RESTAURANT 420 7 AVENUE New York NY 11215,40.6681669,-73.9800645,"{lng=-73.9800645, lat=40.6681669}"
KRISTALBELLI 8 WEST 36 STREET New York NY 10018,40.755322,-73.9932872,"{lng=-73.9932872, lat=40.755322}"
LAND OF PLENTY 204 EAST 58 STREET New York NY 10022,40.7593941,-73.9697795,"{lng=-73.9697795, lat=40.7593941}"
IL TRAMEZZINO 180 VARICK STREET New York NY 10014,40.7275977,-74.0051425,"{lng=-74.00514249999999, lat=40.7275977}"
SAIGON RESTAURANT 61-42 SPRINGFIELD BOULEVARD New York NY 11364,40.7546614,-73.7608941,"{lng=-73.7608941, lat=40.7546614}"
WALTER'S 166 DEKALB AVENUE New York NY 11217,40.6894736,-73.9732004,"{lng=-73.9732004, lat=40.68947360000001}"
FANCY GIRL CATERING 415 WEST 13 STREET New York NY 10014,40.7366138,-74.0094471,"{lng=-74.0094471, lat=40.7366138}"
CHIPOTLE MEXICAN GRILL 625 BROADWAY New York NY 10012,40.7260258,-73.9965422,"{lng=-73.9965422, lat=40.7260258}"
THE JUNCTION 329 LEXINGTON AVENUE New York NY 10016,40.749275,-73.977312,"{lng=-73.977312, lat=40.749275}"
DAHLIA'S 300 EAST 5 STREET New York NY 10003,40.7322535,-73.9874105,"{lng=-73.9874105, lat=40.7322535}"
VU BAR 17 WEST 32 STREET New York NY 10001,40.7536854,-73.9991637,"{lng=-73.9991637, lat=40.75368539999999}"
COUNTRY TASTE CUISINE 145-94 GUY R BREWER BOULEVARD New York NY 11434,40.6631946,-73.7684342,"{lng=-73.7684342, lat=40.6631946}"
SUBWAY 3683 BRUCKNER BOULEVARD New York NY 10461,40.8525533,-73.827324,"{lng=-73.82732399999999, lat=40.8525533}"
HAPPY DAYS DINER 148 MONTAGUE STREET New York NY 11201,40.6943851,-73.993395,"{lng=-73.99339499999999, lat=40.6943851}"
AGRA OF BAYSIDE 21335 39 AVENUE New York NY 11361,40.7622954,-73.7742616,"{lng=-73.7742616, lat=40.7622954}"
SUBWAY 2915 STILLWELL AVE New York NY 11224,40.5762364,-73.9811997,"{lng=-73.98119969999999, lat=40.5762364}"
BERGEN HILL 387 COURT STREET New York NY 11231,40.62679,-74.0805879,"{lng=-74.0805879, lat=40.62679}"
R & D RESTAURANT 606 VANDERBILT AVENUE New York NY 11238,40.6782769,-73.9689324,"{lng=-73.9689324, lat=40.6782769}"
FORKHOLD INTERNATIONAL 1233 FLATBUSH AVENUE New York NY 11226,40.64026,-73.95493,"{lng=-73.95492999999999, lat=40.64026}"
MASON JAR 45 EAST 30 STREET New York NY 10016,40.74727,-73.9800645,"{lng=-73.9800645, lat=40.74727}"
ISLAND TROPICS 589 NEW LOTS AVENUE New York NY 11207,40.6646302,-73.8871593,"{lng=-73.8871593, lat=40.6646302}"
GINO'S PIZZERIA & RESTAURANT 43-19 BROADWAY New York NY 11103,40.757699,-73.915774,"{lng=-73.915774, lat=40.757699}"
BACK FORTY WEST 70 PRINCE STREET New York NY 10012,40.7237486,-73.9968774,"{lng=-73.9968774, lat=40.7237486}"
GABRIELS 90-17 63 DRIVE New York NY 11374,40.7255722,-73.8624893,"{lng=-73.8624893, lat=40.72557219999999}"
MIKE & TONY'S PIZZA 599 FLATBUSH AVENUE New York NY 11225,40.6587852,-73.9604876,"{lng=-73.9604876, lat=40.6587852}"
LINDA'S PIZZA 729 EAST TREMONT AVENUE New York NY 10457,40.845235,-73.890169,"{lng=-73.890169, lat=40.845235}"
BANGIA BAR & LOUNGE 11 EAST 32 STREET New York NY 10016,40.74727,-73.9800645,"{lng=-73.9800645, lat=40.74727}"
NEW AROMA 465 WEST 125 STREET New York NY 10027,40.8138912,-73.9624327,"{lng=-73.96243270000001, lat=40.8138912}"
SELAMAT PAGI 152 DRIGGS AVE New York NY 11222,40.7232395,-73.9446356,"{lng=-73.9446356, lat=40.7232395}"
ANGELA'S TACO 2270 86 STREET New York NY 11214,40.6042332,-74.0025999,"{lng=-74.00259989999999, lat=40.6042332}"
BILL'S BAR & BURGER ROCKEFELLER CENTER 45 ROCKEFELLER CENTER New York NY 10020,,,fail
Bagel Bistro & Diner 1810 VICTORY BOULEVARD New York NY 10314,40.6129702,-74.1240593,"{lng=-74.1240593, lat=40.6129702}"
FIRST HOT POT 43-45 MAIN STREET New York NY 11355,40.751514,-73.825705,"{lng=-73.825705, lat=40.75151400000001}"
HILLTOP CARIBBEAN-AMERICAN RESTAURANT 3601 BARNES AVENUE New York NY 10467,40.878358,-73.861934,"{lng=-73.86193399999999, lat=40.878358}"
ROCKWOOD MUSIC HALL (STAGE ZERO) 196 ALLEN STREET New York NY 10002,40.7223016,-73.9885967,"{lng=-73.9885967, lat=40.7223016}"
SUBWAY (Shopping Plaza) 71-19 80 STREET New York NY 11385,40.6980708,-73.8948295,"{lng=-73.8948295, lat=40.6980708}"
NEW YORK YACHT CLUB 37 WEST 44 STREET New York NY 10036,40.7602619,-73.9932872,"{lng=-73.9932872, lat=40.7602619}"
FAN SHUN 63-59 108 STREET New York NY 11375,40.7209975,-73.8477874,"{lng=-73.8477874, lat=40.7209975}"
DAVIDSTEA 275 BLEECKER STREET New York NY 10014,40.731648,-74.00299,"{lng=-74.00299, lat=40.731648}"
THE AMERICANO HOTEL 518 WEST 27 STREET New York NY 10001,40.7536854,-73.9991637,"{lng=-73.9991637, lat=40.75368539999999}"
PYRAMIDA BILLIARDS 1828 MCDONALD AVENUE New York NY 11223,40.608085,-73.9732329,"{lng=-73.9732329, lat=40.608085}"
SAL'S RESTAURANT 81-01 NORTHERN BOULEVARD New York NY 11372,40.7555342,-73.8861733,"{lng=-73.8861733, lat=40.7555342}"
RED STAR RESTAURANT 112 EAST 116 STREET New York NY 10029,40.7916407,-73.9447994,"{lng=-73.9447994, lat=40.79164069999999}"
BOBBY VAN'S GRILL 120 WEST 45 STREET New York NY 10036,40.7602619,-73.9932872,"{lng=-73.9932872, lat=40.7602619}"
GREEN GARDEN 22-20 154 STREET New York NY 11357,40.7412496,-73.9915222,"{lng=-73.99152219999999, lat=40.7412496}"
JOUVAY NIGHT CLUB 14702 LIBERTY AVENUE New York NY 11435,40.6961129,-73.80377,"{lng=-73.80377, lat=40.6961129}"
GT RICEBOWL RESTAURANT AND LOUNGE 11409 LIBERTY AVENUE New York NY 11419,40.685889,-73.828296,"{lng=-73.828296, lat=40.685889}"
JUST COMBO 21-01 21 AVENUE New York NY 11105,40.7787902,-73.9065883,"{lng=-73.9065883, lat=40.7787902}"
EL TEQUILERO II BAR 1915 CONEY ISLAND AVENUE New York NY 11230,40.610753,-73.96214,"{lng=-73.96213999999999, lat=40.610753}"
BIRDBATH NEIGHBORHOOD GREEN BAKERY 200 CHURCH STREET New York NY 10013,40.7163669,-74.0071744,"{lng=-74.0071744, lat=40.7163669}"
CORBET & CONLEY 15 CLIFF STREET New York NY 10038,40.7083992,-74.0056412,"{lng=-74.0056412, lat=40.7083992}"
CASCABEL TAQUERIA 1538 2 AVENUE New York NY 10028,40.7766412,-73.9521468,"{lng=-73.9521468, lat=40.77664120000001}"
EL CHEVERE CUCHIFRITOS 2000 3 AVENUE New York NY 10029,40.7916407,-73.9447994,"{lng=-73.9447994, lat=40.79164069999999}"
RICHMOND BAGEL & GOURMET DELI 4244 HYLAN BOULEVARD New York NY 10312,40.536415,-74.151024,"{lng=-74.15102399999999, lat=40.536415}"
JIMMYS PIZZA 561 WILSON AVENUE New York NY 11207,40.691426,-73.9089349,"{lng=-73.90893489999999, lat=40.691426}"
BOOLGGOT NY 4118 162ND ST New York NY 11358,40.760908,-73.8041889,"{lng=-73.8041889, lat=40.760908}"
ASIAN TASTE 86 86-10 WHITNEY AVENUE New York NY 11373,40.741719,-73.878584,"{lng=-73.878584, lat=40.741719}"
